id,indexNumber,sourceUrl,slug,name,year,manufacturer,brand,cardNumber,cardType,hierarchy,tier,page,row,frontImage,backImage,hasFrontImage,hasBackImage,playerOdds,psaPopReport,ebaySoldListings
3992,13989,https://jordan-vault.com/cards/3992-1998-upper-deck-michael-jordan-stickers-120-michael-jordan,1998-upper-deck-michael-jordan-stickers-120-michael-jordan,1998 Upper Deck Michael Jordan Stickers #120 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#120,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551937Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551937Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
3993,13990,https://jordan-vault.com/cards/3993-1998-upper-deck-michael-jordan-stickers-121-michael-jordan,1998-upper-deck-michael-jordan-stickers-121-michael-jordan,1998 Upper Deck Michael Jordan Stickers #121 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#121,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551938Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551938Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
3994,13991,https://jordan-vault.com/cards/3994-1998-upper-deck-michael-jordan-stickers-122-michael-jordan,1998-upper-deck-michael-jordan-stickers-122-michael-jordan,1998 Upper Deck Michael Jordan Stickers #122 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#122,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551939Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551939Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
3995,13992,https://jordan-vault.com/cards/3995-1998-upper-deck-michael-jordan-stickers-123-michael-jordan,1998-upper-deck-michael-jordan-stickers-123-michael-jordan,1998 Upper Deck Michael Jordan Stickers #123 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#123,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551940Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551940Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
3996,13993,https://jordan-vault.com/cards/3996-1998-upper-deck-michael-jordan-stickers-124-michael-jordan,1998-upper-deck-michael-jordan-stickers-124-michael-jordan,1998 Upper Deck Michael Jordan Stickers #124 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#124,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551941Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551941Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
3997,13994,https://jordan-vault.com/cards/3997-1998-upper-deck-michael-jordan-stickers-125-michael-jordan,1998-upper-deck-michael-jordan-stickers-125-michael-jordan,1998 Upper Deck Michael Jordan Stickers #125 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#125,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551942Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551942Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
3998,13995,https://jordan-vault.com/cards/3998-1998-upper-deck-michael-jordan-stickers-126-michael-jordan,1998-upper-deck-michael-jordan-stickers-126-michael-jordan,1998 Upper Deck Michael Jordan Stickers #126 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#126,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551943Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551943Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
3999,13996,https://jordan-vault.com/cards/3999-1998-upper-deck-michael-jordan-stickers-127-michael-jordan,1998-upper-deck-michael-jordan-stickers-127-michael-jordan,1998 Upper Deck Michael Jordan Stickers #127 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#127,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551944Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551944Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4000,13997,https://jordan-vault.com/cards/4000-1998-upper-deck-michael-jordan-stickers-128-michael-jordan,1998-upper-deck-michael-jordan-stickers-128-michael-jordan,1998 Upper Deck Michael Jordan Stickers #128 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#128,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551945Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551945Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4001,13998,https://jordan-vault.com/cards/4001-1998-upper-deck-michael-jordan-stickers-129-michael-jordan,1998-upper-deck-michael-jordan-stickers-129-michael-jordan,1998 Upper Deck Michael Jordan Stickers #129 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#129,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551946Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551946Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4002,13999,https://jordan-vault.com/cards/4002-1998-upper-deck-michael-jordan-stickers-13-michael-jordan,1998-upper-deck-michael-jordan-stickers-13-michael-jordan,1998 Upper Deck Michael Jordan Stickers #13 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#13,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551830Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551830Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4003,14000,https://jordan-vault.com/cards/4003-1998-upper-deck-michael-jordan-stickers-130-michael-jordan,1998-upper-deck-michael-jordan-stickers-130-michael-jordan,1998 Upper Deck Michael Jordan Stickers #130 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#130,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551947Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551947Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4004,14001,https://jordan-vault.com/cards/4004-1998-upper-deck-michael-jordan-stickers-131-michael-jordan,1998-upper-deck-michael-jordan-stickers-131-michael-jordan,1998 Upper Deck Michael Jordan Stickers #131 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#131,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551948Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551948Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4005,14002,https://jordan-vault.com/cards/4005-1998-upper-deck-michael-jordan-stickers-132-michael-jordan,1998-upper-deck-michael-jordan-stickers-132-michael-jordan,1998 Upper Deck Michael Jordan Stickers #132 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#132,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551949Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551949Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4006,14003,https://jordan-vault.com/cards/4006-1998-upper-deck-michael-jordan-stickers-133-michael-jordan,1998-upper-deck-michael-jordan-stickers-133-michael-jordan,1998 Upper Deck Michael Jordan Stickers #133 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#133,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551950Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551950Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4007,14004,https://jordan-vault.com/cards/4007-1998-upper-deck-michael-jordan-stickers-134-michael-jordan,1998-upper-deck-michael-jordan-stickers-134-michael-jordan,1998 Upper Deck Michael Jordan Stickers #134 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#134,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551951Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551951Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4008,14005,https://jordan-vault.com/cards/4008-1998-upper-deck-michael-jordan-stickers-135-michael-jordan,1998-upper-deck-michael-jordan-stickers-135-michael-jordan,1998 Upper Deck Michael Jordan Stickers #135 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#135,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551952Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551952Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4009,14006,https://jordan-vault.com/cards/4009-1998-upper-deck-michael-jordan-stickers-136-michael-jordan,1998-upper-deck-michael-jordan-stickers-136-michael-jordan,1998 Upper Deck Michael Jordan Stickers #136 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#136,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551953Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551953Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4010,14007,https://jordan-vault.com/cards/4010-1998-upper-deck-michael-jordan-stickers-137-michael-jordan,1998-upper-deck-michael-jordan-stickers-137-michael-jordan,1998 Upper Deck Michael Jordan Stickers #137 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#137,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551954Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551954Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4011,14008,https://jordan-vault.com/cards/4011-1998-upper-deck-michael-jordan-stickers-138-michael-jordan,1998-upper-deck-michael-jordan-stickers-138-michael-jordan,1998 Upper Deck Michael Jordan Stickers #138 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#138,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551955Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551955Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4012,14009,https://jordan-vault.com/cards/4012-1998-upper-deck-michael-jordan-stickers-14-michael-jordan,1998-upper-deck-michael-jordan-stickers-14-michael-jordan,1998 Upper Deck Michael Jordan Stickers #14 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#14,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551831Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551831Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4013,14010,https://jordan-vault.com/cards/4013-1998-upper-deck-michael-jordan-stickers-15-michael-jordan,1998-upper-deck-michael-jordan-stickers-15-michael-jordan,1998 Upper Deck Michael Jordan Stickers #15 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#15,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551832Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551832Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4014,14011,https://jordan-vault.com/cards/4014-1998-upper-deck-michael-jordan-stickers-16-michael-jordan,1998-upper-deck-michael-jordan-stickers-16-michael-jordan,1998 Upper Deck Michael Jordan Stickers #16 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#16,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551833Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551833Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4015,14012,https://jordan-vault.com/cards/4015-1998-upper-deck-michael-jordan-stickers-17-michael-jordan,1998-upper-deck-michael-jordan-stickers-17-michael-jordan,1998 Upper Deck Michael Jordan Stickers #17 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#17,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551834Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551834Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4016,14013,https://jordan-vault.com/cards/4016-1998-upper-deck-michael-jordan-stickers-18-michael-jordan,1998-upper-deck-michael-jordan-stickers-18-michael-jordan,1998 Upper Deck Michael Jordan Stickers #18 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#18,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551835Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551835Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4017,14014,https://jordan-vault.com/cards/4017-1998-upper-deck-michael-jordan-stickers-19-michael-jordan,1998-upper-deck-michael-jordan-stickers-19-michael-jordan,1998 Upper Deck Michael Jordan Stickers #19 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#19,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551836Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551836Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4018,14015,https://jordan-vault.com/cards/4018-1998-upper-deck-michael-jordan-stickers-2-michael-jordan,1998-upper-deck-michael-jordan-stickers-2-michael-jordan,1998 Upper Deck Michael Jordan Stickers #2 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#2,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551819Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551819Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4019,14016,https://jordan-vault.com/cards/4019-1998-upper-deck-michael-jordan-stickers-20-michael-jordan,1998-upper-deck-michael-jordan-stickers-20-michael-jordan,1998 Upper Deck Michael Jordan Stickers #20 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#20,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551837Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551837Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4020,14017,https://jordan-vault.com/cards/4020-1998-upper-deck-michael-jordan-stickers-21-michael-jordan,1998-upper-deck-michael-jordan-stickers-21-michael-jordan,1998 Upper Deck Michael Jordan Stickers #21 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#21,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551838Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551838Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4021,14018,https://jordan-vault.com/cards/4021-1998-upper-deck-michael-jordan-stickers-22-michael-jordan,1998-upper-deck-michael-jordan-stickers-22-michael-jordan,1998 Upper Deck Michael Jordan Stickers #22 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#22,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551839Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551839Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4022,14019,https://jordan-vault.com/cards/4022-1998-upper-deck-michael-jordan-stickers-23-michael-jordan,1998-upper-deck-michael-jordan-stickers-23-michael-jordan,1998 Upper Deck Michael Jordan Stickers #23 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#23,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551840Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551840Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4023,14020,https://jordan-vault.com/cards/4023-1998-upper-deck-michael-jordan-stickers-24-michael-jordan,1998-upper-deck-michael-jordan-stickers-24-michael-jordan,1998 Upper Deck Michael Jordan Stickers #24 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#24,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551841Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551841Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4024,14021,https://jordan-vault.com/cards/4024-1998-upper-deck-michael-jordan-stickers-25-michael-jordan,1998-upper-deck-michael-jordan-stickers-25-michael-jordan,1998 Upper Deck Michael Jordan Stickers #25 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#25,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551842Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551842Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4025,14022,https://jordan-vault.com/cards/4025-1998-upper-deck-michael-jordan-stickers-26-michael-jordan,1998-upper-deck-michael-jordan-stickers-26-michael-jordan,1998 Upper Deck Michael Jordan Stickers #26 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#26,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551843Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551843Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
4026,14023,https://jordan-vault.com/cards/4026-1998-upper-deck-michael-jordan-stickers-27-michael-jordan,1998-upper-deck-michael-jordan-stickers-27-michael-jordan,1998 Upper Deck Michael Jordan Stickers #27 Michael Jordan,1998,Upper Deck,Upper Deck Stickers,#27,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551844Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/148161/148161-9551844Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1998/upper-deck-international-mj-stickers/59841,eBay Sold
